file	keywords
BE-KBR00_15463334_19840201_117_00_00_0_01_0367_29689452.txt	PAPIER, TRANSFORMATRICES, FEDERATION, INDUSTRIES, van, Conseil, Waterloo, papiers, CARTON, Bruxelles, Raadgever, Brussel, Conseiller, Questions, Voorzitter, Philippe, Bedrijfsraad, Président, karton, Professionnel
BE-KBR00_15463334_19860401_125_00_00_0_01_0012_29694185.txt	l'ensemble, Publicité, Chambre, Belgique, Conseil, publicitaires, ordres, s'agit, auprès, media, investissements, annonces, chiffre, commerciales, RTBF, directe, brut, frais, coût, l'espace
BE-KBR00_15463334_19860401_125_00_00_0_01_0030_29694203.txt	travailleurs, publicité, journaux, Spécial, Belge, Editeurs, VENTE, Fonds, POLITIQUE, indemnité, graphique, secteur, fermeture, industrie, montant, global, secrétariat, assumé, l'Association, octroyé
BE-KBR00_15463334_19860401_125_00_00_0_01_0194_29694367.txt	BRUXELLES, qul, DANVERS, Antwerpen, Abonnement, Korte, Klarenstraat, Directeur, Gilbert, TYCK, Charles, Hernu, Suite, pays, échanges, exportations, Belgique, étages, STENGERS, Jean
BE-KBR00_15463334_19860401_125_00_00_0_01_0267_29694440.txt	Gent, Rijksuniversiteit, van, Antwerpen, Pers, Hoger, Een, Leuven, krant, Communicatiewetenschap, Universiteit, Instituut, Public, België, Belgische, Université, Katholieke, communicatiewetenschappen, COLLA, Marc
BE-KBR00_15463334_19860401_125_00_00_0_01_0268_29694441.txt	van, Instituut, Hoger, een, Gent, pers, Joe, DEMEYER, Grafisch, PATOUL, Antwerpen, Hautes, Institut, Etudes, voor, Het, Katholieke, Leuven, Universiteit, Bruxelles
BE-KBR00_15463334_19860401_125_00_00_0_01_0269_29694442.txt	Universiteit, van, Katholieke, Leuven, pers, het, Hoger, Instituut, Université, sociale, presse, Belgische, voor, Louvain, Catholique, Een, Jean, Gent, Antwerpen, Brussel
BE-KBR00_15463334_19860401_125_00_00_0_01_0273_29694446.txt	van, Universiteit, Leuven, Gent, SMEETS, pers, Katholieke, communicatiewetenschappen, het, Rijksuniversiteit, een, België, SLEGERS, Hildegarde, Renascensa, Roland, Profiel, Vlaanderen, Cor, Reklamebureau
BE-KBR00_15463334_19860401_125_00_00_0_01_0276_29694449.txt	WATERSCHOOT, Hoger, technisch, Turnhout, grafische, Het, Paul, Nieuwe’, Ruud, Invloed, Vlaamse, Rijksinstituut, Pers, voor, Analyse, van, Université, Bruxelles, Libre, Antwerpen
BE-KBR00_15463334_19860401_125_00_00_0_01_0283_29694456.txt	Bruxelles, Publicité, Rue, Conseil, belge, Bte, ASBL, Président, VAN, avenue, Editeurs, section, Chambre, Louise, Colonies, Belliard, Union, Presse, L'Association, Commission
BE-KBR00_15463334_19860401_125_00_00_0_01_0287_29694460.txt	Publicité, Conseil, campagne, publique, enseignement, Santé, publicitaire, projet, communication, loi, Complémentairement, base, PROMOTION, VALORISATION, Pouvoirs, Publics, Liée, médicaments, Économique, rôle
BE-KBR00_15463334_19860401_125_00_00_0_01_0295_29694468.txt	van, Adverteerders, Annonceurs, Belge, Publicité, Internationale, der, Belgische, Union, Unie, Administrateur, Directeur, Président, Reclame, l'Union, membres, Chambre, Commerce, leden, Kamer
BE-KBR00_15463334_19860401_125_00_00_0_01_0306_29694479.txt	PAPIER, VAN, TRANSFORMATRICES, FEDERATION, INDUSTRIES, Waterloo, Conseil, CARTON, papiers, Brussel, Bruxelles, Philippe, Voorzitter, Questions, Bedrijfsraad, karton, Président, Professionnel, het, THIELEMANS
BE-KBR00_15463334_19860401_125_00_00_0_01_0361_29694534.txt	Bruxelles, Tél, Brussel, Rue, Bureaux, AGENTSCHAPPEN, Novosti, Lotz, Général, Moscou, New, Agence, Avenue, York, Jules, News, Namur, Chée, Wavre, Service
BE-KBR00_15463334_19860401_125_00_00_0_01_0384_29694557.txt	VAN, HORTICOLES, Contrôle, MARITIME, AGRICOLES, PRODUITS, commerciales, PROMOTION, Expositions, Légumes, PECHE, BELGIQUE, Foires, Publiques, CONTRIBUTION, RÉGLEMENTATION, Afzet, contrôles, BELG, LAND
BE-KBR00_15463334_19870601_127_00_00_0_01_0006_29693270.txt	zones, dégagement, textes, lecture, destinées, vides, titres, page, pages, rester, images, modules, structure, nombre, Zit, WLGEKEN, Mrt, TVEURS, Tomi, Zrpl
BE-KBR00_15463334_19870601_127_00_00_0_01_0014_29693278.txt	VAN, HORTICOLES, PÊCHE, MARITIME, Contrôle, AGRICOLES, PRODUITS, commerciales, PROMOTION, Expositions, Légumes, BELGIQUE, Foires, Publiques, CONTRIBUTION, RÉGLEMENTATION, Afzet, contrôles, BELG, LAND
BE-KBR00_15463334_19870901_129_00_00_0_01_0013_29696301.txt	Cham, Publicité, l'ensemble, auprès, Koens, Conseil, PUBLICITAIRES, ordres, BELGIQUE, bre, annonces, commerciales, chiffre, brut, frais, coût, l'espace, s'agit, BRT, RTBF
BE-KBR00_15463334_19870901_129_00_00_0_01_0099_29696387.txt	LLOYD, DIRECTEUR, annonces, Renseignements, ANVERSOIS, CHEF, Bruxelles, Télex, Eiermarkt, Prix, Supplément, REDACTEURS, jeudi, Bossche, COMMERCIAUX, Winter, SERVICES, hebdomadaire, d'actions, journaux
BE-KBR00_15463334_19870901_129_00_00_0_01_0134_29696422.txt	VAN, HORTICOLES, Contrôle, MARITIME, AGRICOLES, PRODUITS, commerciales, PROMOTION, Expositions, Légumes, PECHE, BELGIQUE, Foires, Publiques, CONTRIBUTION, RÉGLEMENTATION, contrôles, Afzet, BELG, LAND
BE-KBR00_15463334_19870901_129_00_00_0_01_0137_29696425.txt	DIR, LETZEBUERGER, JOURNAL, rue, Renseignements, Lux, Banque, annonces, RED, Luxembourg, insertions, réduction, d'Epernay, Agence, Degré, CHEF, PUBLICITE, TVA, Gare, col
BE-KBR00_15463334_19870901_129_00_00_0_01_0139_29696427.txt	millions, Luxembourg, WORT, Christ, Annonces, DIR, àpartirde, partirde, prix, rue, Renseignements, pages, Plantin, PAUL, IMPRIMERIE, LUXEMBURGER, TVA, partir, Chronique, CHEF
BE-KBR00_15463334_19870901_129_00_00_0_01_0261_29696549.txt	Gent, Rijksuniversiteit, van, Hoger, Leuven, Instituut, Katholieke, Universiteit, Public, België, pers, Antwerpen, krant, communicatiewetenschappen, voor, Université, Een, Marc, presse, Cahiers
BE-KBR00_15463334_19870901_129_00_00_0_01_0262_29696550.txt	van, een, Antwerpen, pers, Instituut, Hoger, Sociale, het, Universiteit, Institut, Hautes, Etudes, Sociales, Communications, Gent, Katholieke, Leuven, voor, Rijksuniversiteit, Handel
BE-KBR00_15463334_19870901_129_00_00_0_01_0263_29696551.txt	Katholieke, Leuven, Université, Hoger, Instituut, Jean, presse, Belgische, Universiteit, van, GENESSE, voor, Louvain, Sociale, Catholique, Pers, Antwerpen, Handel, een, Het
BE-KBR00_15463334_19870901_129_00_00_0_01_0267_29696555.txt	van, Het, Gent, Universiteit, Leuven, Katholieke, Rijksuniversiteit, Hoger, communicatiewetenschappen, Antwerpen, DEN, pers, Vlaamse, Instituut, voor, licentie, Relations, Public, België, Vrije
BE-KBR00_15463334_19870901_129_00_00_0_01_0269_29696557.txt	van, Pers, Rijksuniversiteit, Gent, het, Sectie, Antwerpen, Hoger, Université, Brussel, Libre, VERBEKE, Universitaire, Ignatius, Faculteiten, communicatiewetenschappen, communicatiewetenschap, Bruxelles, Vrije, Universiteit
BE-KBR00_15463334_19870901_129_00_00_0_01_0274_29696562.txt	van, Brussel, Bruxelles, rue, belge, ASBL, PUBLICITE, publicité, Bte, avenue, Editeurs, Belgische, VZW, Louise, Chambre, RECLAME, Louizalaan, Vereniging, CONSEIL, Kamer
BE-KBR00_15463334_19870901_129_00_00_0_01_0276_29696564.txt	van, een, het, aan, VOOR, RECLAME, Publicité, ANNIVERSAIRE, VERJAARDAG, Savoir, PUBLICITE, Conque, CACP, campagne, presse, met, RTL, JEP, blanc, économique
BE-KBR00_15463334_19870901_129_00_00_0_01_0284_29696572.txt	van, ADVERTEERDERS, ANNONCEURS, DER, BELGE, UNION, publicité, BELGISCHE, UNIE, het, hun, Bernheim, Chambre, Emile, Commerce, Koophandel, Comité, Code, Kamer, reclame
BE-KBR00_15463334_19870901_129_00_00_0_01_0298_29696586.txt	PAPIER, VAN, FETRA, TRANSFORMATRICES, FEDERATION, INDUSTRIES, CONSEIL, Waterloo, CARTON, Bruxelles, het, Philippe, AANGELEGENHEDEN, VOORZITTER, Brussel, QUESTIONS, PRESIDENT, Bedrijfsleven, karton, Central
BE-KBR00_15463334_19870901_129_00_00_0_01_0339_29696627.txt	Brussel, Bruxelles, Tél, rue, PRESSE, ECRITE, GESCHREVEN, PERS, BUSINESS, KAPSTEIN, YORK, WEEK, Jonathan, Bureaux, NEW, Square, Meeus, Peter, Robert, JOURNAL
BE-KBR00_15463334_19871201_128_00_00_0_01_0016_29695082.txt	VAN, HORTICOLES, commerciales, PRODUITS, AGRICOLES, PROMOTION, Expositions, BELGIQUE, Foires, Publiques, PÊCHE, MARITIME, Afzet, BELG, LAND, TUINBOUWPRODUKTEN, Contrôle, Telex, Relations, Belgische
BE-KBR00_15463334_19880301_130_00_00_0_01_0022_29695481.txt	VAN, HORTICOLES, commerciales, PRODUITS, AGRICOLES, PROMOTION, Expositions, PECHE, BELGIQUE, Foires, Publiques, MARITIME, Afzet, BELG, LAND, TUINBOUWPRODUKTEN, Contrôle, Telex, Relations, Belgische
BE-KBR00_15463334_19880301_130_00_00_0_01_0023_29695482.txt	marketing, direct, Chambre, Commerce, Bruxelles, cycle, Perfectionnement, al-Ali, marketing-mix, aujourd’, indiscutable, FIEJ, Plume, ingrédients, techniques, connaissent, croissance, BMMA, Belgian, Association
BE-KBR00_15463334_19880301_130_00_00_0_01_0046_29695505.txt	Rédaction, informatisée, matin, Sport, FIGARO, Paris, The, Presse, système, tribunal, Publicité, DISTRIBUTION, n'est, journal, SHOTTON, janvier, quotidien, journalistes, particularité, d'avoir
BE-KBR00_15463334_19890301_132_00_00_0_01_0050_29697472.txt	IZVESTIA, journaux, FIEJ, publicitaire, PUBLICITAS, presse, cours, Moscou, regels, noodtoestand, d'alphabétisation, betreffende, Fédération, Washington, Moukanda, Umoja, Armenië, INTERNATIONALE, tions, éditeurs
KB_JB838_1970-01-01_01-00001.txt	Agnew, général, Soir, cours, d’un, prix, Affaires, Saigon, page, millions, PARIS, rapport, Américains, nuit, ANNEE, Autriche, Sch, Espagne, Funce, Gtica
KB_JB838_1970-01-01_01-00002.txt	Chambre, Sud, Sénat, d’une, l’or, Commission, C’est, libre, marché, Cours, chambres, sénateurs, L’Afrique, fonds, dollars, prix, qu’il, Constitution, l’Etat, membres
KB_JB838_1970-01-01_01-00004.txt	ans, rue, Liège, mercredi, voiture, d’une, francs, marché, millions, JANVIER, enfants, Kruishoutem, blessés, s’est, Gand, Smet, Bovy, suite, cours, feu
KB_JB838_1970-01-01_01-00006.txt	ans, rue, voiture, vers, Clémentine, JANVIER, Bruxelles, Gibraltar, McKay, c’est, Mercredi, SOIR, nuit, grand, s’est, d’une, Guy, Compagnons, mort, JEUDI
KB_JB838_1970-01-01_01-00010.txt	Bruxelles, Aria, Reçu, œuvres, voir, Tribunal, Commerce, feuilles, bassin, d’une, d’un, glace, cause, Lola, pension, arbres, racines, CONCURRENCE, qu’il, Soir
KB_JB838_1970-01-01_01-00014.txt	Madame, MONSIEUR, Bruxelles, décembre, ELST, VANDER, décès, lieu, JANVIER, part, avis, rue, Mademoiselle, tient, Famille, survenu, Van, année
KB_JB838_1970-01-01_01-00015.txt	prix, marché, décembre, tonnes, Hausse, cour, qualité, JANVIER, pays, tonne, commission, Londres, cours, société, d’une, livres, CHARBONS, semaine, mars, LIN
KB_JB838_1970-01-01_01-00017.txt	Tél, Villa, rue, prix, ares, WOESTYN, gar, Frs, vendre, vend, BRUXELLES, mais., Villas, Téléph, chb, terrain, Brux, jardin, cours, maison
KB_JB838_1970-01-03_01-00016.txt	MONSIEUR, Madame, Janvier, Bruxelles, rue, enfants, décès, Mademoiselle, décembre, lieu, BLET, van, VANDER, ELST, samedi, avenue, LAURENT, VANDBB, Bock, Réunion
KB_JB838_1970-01-03_01-00024.txt	RECLAME, PRIX, Bruxelles, ans, Valeur, Rossel, bilingue, normal, JANVIER, jersey, Panty-dress, Robe, Léacrili-iaine, SOIR, SAMEDI, FIRME, engage, Age, services, DACTYLO
KB_JB838_1970-01-03_01-00026.txt	dem, Brux, rue, Tél, Bruxelles, prés, HEURES, demande, Rossel, Trav, présenter, FILLE, rem, Fem, femme, hres, Ouvriers, SOIR, Téléph, Louise
KB_JB838_1970-01-04_01-00005.txt	l’or, c’est, McKay, monnaies, franc, prix, Sud, JANVIER, Muriel, monétaire, français, d’un, d’une, coup, Etats-Unis, perdu, mark, dernier, belge, Belges
KB_JB838_1970-01-04_01-00008.txt	chevaux, simulateur, place, conducteur, droite, voiture, Brouckere, Bruxelles, rue, d’un, signal, voitures, Hirondelles, livret, ordinaire, cours, JANVIER, conduite, d'une, d’une
KB_JB838_1970-01-04_01-00018.txt	Bruxelles, notaire, rue, janvier, maison, Vente, notaires, Etude, Visites, salle, heures, Tél, publique, COMMUNE, terrain, Téléphone, ventes, libre, façade, renseignements
KB_JB838_1970-01-04_01-00019.txt	Tél, louer, app, rue, VILLA, TERRAIN, Bruxelles, MAISON, Téléph, Brux, ares, TERRAINS, chb, VENDRE, Faç, chambres, Ler, avenue, parc, terr
KB_JB838_1970-01-04_01-00024.txt	Bruxelles, ans, vitae, curriculum, bilingue, situation, produits, BONNE, niveau, OFFRONS, département, dynamique, PASSIONNANT, VARIE, RESPONSABLE, contacts, CONTACT, MACHINES, van, BELGIUM
KB_JB838_1970-01-04_01-00031.txt	Tél, Bruxelles, rue, Dem, Brux, prés, présenter, Rossel, demande, ans, heures, engage, Ouvriers, Ecrire, femmes, Uccle, jne, AVENUE, interne
KB_JB838_1970-01-06_01-00001.txt	PAGE, GUÉRINI, Soir, Concile, BRUXELLES, Liban, d’un, pays, libanais, sociale, SUITE, célibat, ANNEE, Auttick, Sth, Ointmtrfc, Espagne, Fun, Grèce, Italie
KB_JB838_1970-01-06_01-00002.txt	eaux, prix, projet, loi, économique, hausse, Centre, ministre, milieux, conseil, sociétés, L’indice, qu’il, cours, d’un, recherche, d’une, Commission, hausses, Werkgemeenschap
KB_JB838_1970-01-06_01-00005.txt	DIAMANT, diamants, canal, Panama, d’un, diamantaire, siècle, d’une, belge, Anvers, Roi, C’est, Congo, monde, Beers, millions, Compagnie, pierre, Mexique, III
KB_JB838_1970-01-06_01-00006.txt	France, gouvernement, rhénane, zone, Hitler, l'Angleterre, Londres, Guérini, Mondroyan, fut, l'Allemagne, Locarno, Eden, français, d’un, d’une, mars, accord, Liège, britannique
KB_JB838_1970-01-06_01-00010.txt	Prix, THEATRE, ENA, SENT, AFF, SANTE, JANVIER, Jumelé, MARDI, Séances, sélections, admis, Théâtre, d’une, tête, Mutuel, Jean, film, course
KB_JB838_1970-01-06_01-00015.txt	Tél, villa, Maison, gar, Sup, ares, Mais., jardin, jard, Bruxelles, Rapp, Faç, Rue, prix, Terrain, UCCLE, bel, Not, Cad, Brux
KB_JB838_1970-01-06_01-00018.txt	dem, BRUXELLES, Rossel, Tél, prés, rue, Ecrire, demande, bilingue, ans, JEUNE, BAR, Brux, DACTYLO, ouvrier, serveuse, Mrs, Aria, engage, Agence
KB_JB838_1970-01-07_01-00001.txt	Israël, Fatah, BRUXELLES, JANVIER, qu’il, maison, SUITE, emprunts, grande, PAGE, ANNEE, Sçb, Vtnttntrk, Fri, Ftyvtu, Alltnnio, Aattiri, Giic, Ittti
KB_JB838_1970-01-07_01-00004.txt	ans, rue, d’un, voiture, janvier, fut, cours, mardi, qu’il, vol, Joie, police, Liège, juge, TRIBUNAL, Crets, commandant, Paul, sénateur, demeurant
KB_JB838_1970-01-07_01-00013.txt	Madame, JANVIER, Monsieur, Bruxelles, lieu, part, décès, tient, avis, famille, cimetière, Née, survenu, douleur, rue, profonde, faire-part, Réunion
KB_JB838_1970-01-07_01-00015.txt	Villa, Tél, maison, rue, Rapp, ares, jard, gar, gar., garage, jardin, Rossel, MERCREDI, JANVIER, Perdueocker, francs, app, Diagnose, WOESTYN, grand
KB_JB838_1970-01-07_01-00020.txt	dem, Tél, BRUXELLES, rue, prés, Brux, demande, Bar, dem., ans, ouvrier, Rossel, serveuse, sem, Mrs, engage, présenter, jours, Bxl, dame
KB_JB838_1970-01-07_01-00021.txt	Tél, Brux, rue, rem, Téléph, Prix, Rossel, Bruxelles, Fiat, dem, état, Etat, servante, Crédit, ans, garantie, ACHETE, gages
KB_JB838_1970-01-08_01-00001.txt	BRUXELLES, PARIS, Seghers, mercredi, Suisse, France, pays, Pierre, dernier, poètes, Soir, belge, ANNEE, Autriche, Sck, Guet, Itilw, Smw, QUOTIQIEN, ISO
KB_JB838_1970-01-08_01-00002.txt	ministre, ans, pension, groupe, POLITIQUE, d’une, retraite, Bruxelles, qu’il, agents, pays, services, gouvernement, solution, communautaires, politiques, Marché, économique, Finlande, SOCIALE
KB_JB838_1970-01-08_01-00004.txt	qu’il, ans, Outers, Lucien, l’avocat, Belgique, Tribunal, VAN, Fillot, d’une, police, s’est, mercredi, rue, mardi, BRUXELLES, Gérard, Stekene, d’un, dit
KB_JB838_1970-01-08_01-00005.txt	Baas, Damas, Zaïm, personnel, Syrie, VOLS, colonel, MAGASINS, magasin, Alaouites, Hennaoui, pouvoir, Nasser, GRANDS, Jedid, Chichakly, Michel, JEUDI, chef, commis
KB_JB838_1970-01-08_01-00006.txt	ans, van, grève, d’une, Riet, Zon, Bruxelles, président, femme, JANVIER, syndicats, situation, procès, mineurs, cours, mari, qu’il, jours, Rohart, mort
KB_JB838_1970-01-08_01-00009.txt	préavis, Bruxelles, contrat, Reçu, œuvres, délai, durée, tiges, soir, Article, cas, Aria, congé, Lola, Lumière, millions, d’un, loi, C’est, rémunération
KB_JB838_1970-01-08_01-00013.txt	Madame, MONSIEUR, Bruxelles, lieu, JANVIER, décès, AVIS, TIENT, part, survenu, enfants, FAIRE-PART, funérailles, rue, Famille, année, Avenue, cimetière, l’intimité
KB_JB838_1970-01-08_01-00014.txt	tonnes, JANVIER, millions, tonne, cours, Bruxelles, marché, production, mars, Banque, décembre, travail, demande, l’année, DTS, Nationale, charbon, Londres, fonds, MERCREDI
KB_JB838_1970-01-08_01-00016.txt	Tél, Villa, rue, MAISON, gar, BRUXELLES, jardin, Brux, vendre, jard, WATERLOO, Rossel, prix, Téléph, terrains, louer, ares, Rapp, Villas, bur
KB_JB838_1970-01-08_01-00019.txt	Bruxelles, Rossel, bilingue, rue, Ecrire, Tél, Offre, Dem, Agence, bonne, Age, curriculum, dactylo, IMPORTANTE, REPRESENTANT, ans, numéro, Service, Société
KB_JB838_1970-01-08_01-00020.txt	Rossel, the, Bruxelles, vitae, Ecrire, demande, curriculum, rue, ans, AND, bilingue, temps, l'Agence, firme, VENDEUSES, JANVIER, cherche, JEUNE, numéro, SERVICE
KB_JB838_1970-01-08_01-00023.txt	dem, Tél, prés, Bruxelles, rue, Rossel, demande, Brux, Ecrire, trav, ans, Bar, pré, bilingue, présenter, Ecr, ouvrier, Vendeuse, Jne
KB_JB838_1970-01-08_01-00025.txt	Tél, rem, Téléph, FIAT, RUE, Brux, Rossel, Mercedes, Prix, OPEL, BRUXELLES, état, Part, Simca, TAUNUS, cse, BMW, Etat, Crédit, vendre
KB_JB838_1970-01-09_01-00002.txt	ministre, Conseil, économique, Commission, d’une, d’un, janvier, Liège, grève, cours, jeudi, SOCIALE, ministres, gouvernement, France, problème, qu’il, Relations, Belgique, problèmes
KB_JB838_1970-01-09_01-00004.txt	ans, rue, Liège, mercredi, Jeudi, fut, JANVIER, Yablonski, feu, culture, Varsovie, Bruxelles, Hahn, ghetto, vols, voiture, police, Turquie, TRIBUNAL, prison
KB_JB838_1970-01-09_01-00005.txt	Damas, SYRIE, grands, magasins, c’est, BAAS, régime, n’est, grand, magasin, guerre, arabe, Lattaquié, VENDREDI, JANVIER, réfugiés, Noureddine, Mao, SOIR, COUPS
KB_JB838_1970-01-09_01-00007.txt	JANVIER, Sternberg, von, qu’il, The, Marlène, C’est, d’un, Paris, d’une, point, CLAUDE, FRANÇOIS, cinéma, place, n’est, scène, temps, l’art
KB_JB838_1970-01-09_01-00013.txt	MONSIEUR, Madame, JANVIER, Bruxelles, lieu, décès, Mademoiselle, enfants, rue, avis, HENRICOT, part, tient, cimetière, VENDREDI, Réunion, Aria, heures, faire-part
KB_JB838_1970-01-09_01-00016.txt	Tél, Villa, MAISON, rue, Brux, Gar, ares, jard, louer, Rossel, faç, francs, Prix, mais., Téléph, rapp, Bruxelles, Ecr, Ler, fermette
KB_JB838_1970-01-09_01-00020.txt	Rossel, Bruxelles, ECRIRE, JANVIER, ELECTRIC, VENDREDI, SOIR, rue, service, l’Agence, SOCIETE, FIRME, REPRESENTANT, Situation, élément, bureau, demande, société, Comptabilité, Max
KB_JB838_1970-01-09_01-00021.txt	Bruxelles, dem, Rossel, rue, Tél, Ecrire, Ecr, JEUNE, bilingue, demande, ans, Personnel, trav, dactylo, Brux, prés, service, cherche, entrée, Bar
KB_JB838_1970-01-09_01-00023.txt	Tél, Brux, SERVANTE, rem, rue, dem, Rossel, Bruxelles, Téléph, FIAT, Mercedes, prix, état, Ecrire, Etat, Alfa, Cse, gages, MAISON
KB_JB838_1970-01-10_01-00002.txt	CONSEIL, ministre, MINISTRES, commission, vendredi, d’une, cours, grève, qu’il, réunion, problème, dit, Bruxelles, pays, questions, JANVIER, d’un, décision, économiques, Eyskens
KB_JB838_1970-01-10_01-00003.txt	pays, Israël, qu’il, politique, Boeing, général, Paris, Guerre, Centurion, vendredi, Marché, JANVIER, Rome, bord, moment, chars, d’un, réunion, Conseil, dernier
KB_JB838_1970-01-10_01-00015.txt	fin, milliards, prix, société, dollars, cours, Bourse, DTS, millions, JANVIER, valeurs, banques, taux, dernier, années, monétaires, actions, l’indice, hausse, nouveaux
KB_JB838_1970-01-10_01-00016.txt	JANVIER, clôture, comptant, Fonds, livre, tonnes, terme, mars, vendredi, LONDRES, millions, belge, francs, tonne, d’une, janv, ventes, Maroc, Jaffa, Bruxelles
KB_JB838_1970-01-10_01-00018.txt	Tél, VILLA, Rue, Bruxelles, gar, Frs, maison, Waterloo, Brux, jardin, ares, louer, Rossel, Prix, VENDRE, Villas, Mais., fermette, gar.
KB_JB838_1970-01-10_01-00024.txt	BRUXELLES, ans, Rossel, curriculum, vitae, Ecrire, engage, bonne, connaissance, Rue, CENTRE, Société, Niveau, bonnes, l’Agence, IBM, Libre, Diplôme, ANALYSTS, SAMEDI
KB_JB838_1970-01-10_01-00027.txt	Rossel, BRUXELLES, RUE, ans, BILINGUE, Ecrire, dem, demande, REVE, Ecr, jeune, service, prés, Agence, Firme, TAPIS, Brux, JANVIER, EMPLOYE, cherche
KB_JB838_1970-01-10_01-00029.txt	Tél, Rossel, Brux, dem, rue, rem, Bruxelles, Téléph, SERVANTE, femme, remettre, Int, Ecrire, fem, place, ménage, interne, Ecr, dame, dem.
KB_JB838_1970-01-10_01-00030.txt	Tél, pièce, OPEL, FIAT, PRIX, Téléph, Peugeot, RUE, MERCEDES, Pièces, BRUXELLES, Brux, part, Simea, Volvo, Part., Renault, garantie, état, TAUNUS
KB_JB838_1970-01-11_01-00002.txt	Bruxelles, pays, président, Belgique, école, Pologne, ministre, français, POLITIQUE, millions, Vatican, flamand, d’une, d’un, française, gouvernement, polonais, Vandekerkhove, cours, sud
KB_JB838_1970-01-11_01-00006.txt	Monsieur, Madame, JANVIER, lieu, Bruxelles, décès, rue, tient, avis, faire-part, funérailles, cimetière, survenu, LEVY, DEWANDRE, part, marketing, enfants, d’annoncer, Aria
KB_JB838_1970-01-11_01-00008.txt	ventes, SAE, voitures, Ford, Fiat, Opel, vente, constructeurs, Belgique, Marques, Volkswagen, JANVIER, qu’il, marché, d’une, LUNDI, HME, SOIR, DIMANCHE, AUTO
KB_JB838_1970-01-11_01-00017.txt	musique, scolaire, Programme, Télévision, RADIO, monde, Concert, Magazine, Journal, chaîne, Œuvres, Jazz, petit, JANVIER, ÏÏBT, Dassin, feuilleton, film, Beethoven, club
KB_JB838_1970-01-11_01-00018.txt	notaire, Bruxelles, janvier, VENTE, rue, Etude, notaires, PUBLIQUE, MAISON, salle, heures, ventes, Visites, COMMUNE, LIBRE, Renseignements, Téléphone, LOT, Montagne, Etudes
KB_JB838_1970-01-11_01-00019.txt	Tél, Villa, Bruxelles, louer, jardin, gar, MAISON, vendre, Rossel, rue, Prix, gar., garage, téléph, Brux, WATERLOO, jard, terrain, ares, Salle
KB_JB838_1970-01-11_01-00020.txt	TÉL, app, louer, BRUXELLES, Terr, TERRAINS, Rue, Ler, terrain, Parc, Prix, UCCLE, bel, ares, villas, villa, AVENUE, Téléph, gar, Vis
KB_JB838_1970-01-11_01-00026.txt	Bruxelles, ROSSEL, bilingue, Ecrire, AND, THE, ans, l’Agence, DACTYLO, engage, bonne, curriculum, travail, BONNES, vitae, EMPLOYEE, POLONAIS, SOIR, FOLKLORE, Centre
KB_JB838_1970-01-11_01-00027.txt	Bruxelles, ans, bonne, formation, bilingue, LUNDMI, offrons, CURRICULUM, IBM, Services, SERVICE, avenue, VITAE, technique, pratique, français, dynamique, VENTE, Société, Téléphone
KB_JB838_1970-01-11_01-00032.txt	BRUXELLES, bilingue, ROSSEL, ans, SERVICE, Libre, latine, vitae, l’AGENCE, Ecrire, Amérique, INGENIEUR, CIVIL, JANVIER, DIMANCHE, LUNDI, SOIR, travail, Personnel, Bilingues
KB_JB838_1970-01-11_01-00033.txt	Bruxelles, ans, JEUNE, DIRECTION, Intérims, SECRETAIRE, bilingue, engage, vitae, DÏMANCHB, Agée, IMPORTANTE, ENFANTS, PHOTOGRAPHE, LUNDI, Koua, Ensemble, rue, français, bonne
KB_JB838_1970-01-11_01-00037.txt	ROSSEL, dem, Bruxelles, rue, Ecr, tél, Ecrire, service, ans, demande, bil, brux, AGENCE, travail, avenue, expérience, BILINGUE, jeune, dactylo, engage
KB_JB838_1970-01-11_01-00039.txt	Tél, Rossel, Brux, dem, rue, Bruxelles, servante, rem, Ecrire, ménage, Femme, Ecr, Fem, Int, Prix, cse, Bonne, place, interne
KB_JB838_1970-01-13_01-00001.txt	général, Biafra, d’un, c’est, Soir, BRUXELLES, travailleurs, voir, d’une, PAGE, Gaulle, ANNEE, Autiich, Srh, Fiinct, Suivi, COMMERCE, JOURNAL, QUOTIDIEN, syndicats
KB_JB838_1970-01-13_01-00003.txt	Nigeria, lundi, ministre, qu’il, Biafra, gouvernement, Vietnam, président, secours, d’une, conseil, Moscou, Washington, JANVIER, SOIR, problèmes, Etats-Unis, Laird, part, millions
KB_JB838_1970-01-13_01-00004.txt	ans, voiture, rue, d’une, SENT, Dimanche, AFF, SANTE, francs, prison, JANVIER, victime, blessé, blessés, d’un, Lundi, BRUGES, conduite, auto, domicilié
KB_JB838_1970-01-13_01-00007.txt	théâtre, maison, acte, théâtres, JANVIER, Bruxelles, sociétés, ans, française, langue, fut, belge, Paris, cercles, Allemagne, James, Ensor, commission, ville, Villes
KB_JB838_1970-01-13_01-00013.txt	MONSIEUR, Madame, Bruxelles, JANVIER, lieu, Famille, rue, décès, part, avis, tient, Mademoiselle, service, survenu, faire-part, familles, funérailles, avenue, profonde
KB_JB838_1970-01-13_01-00016.txt	Tél, Villa, maison, rapp, rue, francs, ares, Sup, jardin, JANVIER, the, Faç, bel, VENDRE, for, gar., Prix, jard, gar
